design_id,split,d1,d2,d3,d4,d5,w1,w2,pitch_mm,height_mm,thickness_mm,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,strain,normalized_strain,reaction_N,lower_reaction_N,potential_energy_Nmm,stress_pnorm_MPa,stress_q99_MPa,maximum_stress_MPa,lower_platen_surface_mm,upper_platen_surface_mm,raw_solver_success,solver_accepted,solver_gradient_norm,solver_normalized_projected_gradient,solver_iterations,solver_message,solver_optimizer_method,solver_primary_success,solver_fallback_used,solver_independent_kkt_confirmed,solver_subdivision_count,solver_diagnostics_json,protocol_fingerprint,design_ledger_fingerprint
D071,train,0.1,2.6136245683021535,9.617486763820336,0.1,9.437950987778919,0.1425824947383004,0.044041016086515346,7.839914748300673,4.0,0.2446303813199246,0.004572669762296915,0.11951242033471586,0.4397759091421206,0.004572669762296915,0.1425824947383004,0.044041016086515346,0.510209629622186,0.06115759532998115,0.1,0.4,8.44940616734118,8.45967573016367,1.8700065992902843,24.668977856481114,29.456311157236954,29.462585412657837,-0.1223151906599623,3.722315190659962,True,True,0.005019357476263586,1.3678751999053169e-05,682.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.1,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":682,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":682,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.005019357476263586,""normalized_projected_gradient"":1.3678751999053169e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D071,train,0.1,2.6136245683021535,9.617486763820336,0.1,9.437950987778919,0.1425824947383004,0.044041016086515346,7.839914748300673,4.0,0.2446303813199246,0.004572669762296915,0.11951242033471586,0.4397759091421206,0.004572669762296915,0.1425824947383004,0.044041016086515346,0.510209629622186,0.06115759532998115,0.15,0.6,10.909879794973287,10.910237341197455,3.820817359824357,32.32074767685045,38.48953092779078,38.49798209047227,-0.1223151906599623,3.522315190659962,True,True,0.004334643313839592,1.1812769099383446e-05,746.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.15,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":746,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":746,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.004334643313839592,""normalized_projected_gradient"":1.1812769099383446e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D071,train,0.1,2.6136245683021535,9.617486763820336,0.1,9.437950987778919,0.1425824947383004,0.044041016086515346,7.839914748300673,4.0,0.2446303813199246,0.004572669762296915,0.11951242033471586,0.4397759091421206,0.004572669762296915,0.1425824947383004,0.044041016086515346,0.510209629622186,0.06115759532998115,0.2,0.8,12.595968684670236,12.590364945733306,6.180934085927029,37.61860228347544,44.67366783394708,44.68175868169622,-0.1223151906599623,3.322315190659962,True,True,0.005378429523406947,1.4657295070729864e-05,645.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.2,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":645,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":645,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.005378429523406947,""normalized_projected_gradient"":1.4657295070729864e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D072,test,4.36102717373357,5.428405519240673,5.322892244261718,2.157345659579639,0.1,0.0,0.0,7.9,2.701607850721987,0.15,0.2510713803941153,0.3125220762813929,0.3064475065657013,0.12420187519129737,0.0,0.0,0.3419756773065806,0.055522491896784154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075,2.7766078507219873,True,True,0.0,0.0,0.0,undeformed reference,reference,True,False,False,1,[],f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D072,test,4.36102717373357,5.428405519240673,5.322892244261718,2.157345659579639,0.1,0.0,0.0,7.9,2.701607850721987,0.15,0.2510713803941153,0.3125220762813929,0.3064475065657013,0.12420187519129737,0.0,0.0,0.3419756773065806,0.055522491896784154,0.05,0.2,0.9459277632576157,0.9445314159385241,0.06548780481170086,7.106819717872507,8.723203525621871,8.754346318742723,-0.075,2.641527458185888,True,True,0.002847563493048412,1.2655837746881831e-05,811.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.05,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":811,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":811,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.002847563493048412,""normalized_projected_gradient"":1.2655837746881831e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D072,test,4.36102717373357,5.428405519240673,5.322892244261718,2.157345659579639,0.1,0.0,0.0,7.9,2.701607850721987,0.15,0.2510713803941153,0.3125220762813929,0.3064475065657013,0.12420187519129737,0.0,0.0,0.3419756773065806,0.055522491896784154,0.1,0.4,1.7684437446547072,1.769453404139404,0.2505109412736428,13.589639001648347,16.623486317943506,16.675301244740222,-0.075,2.506447065649789,True,True,0.0031082005472728297,1.3814224654545909e-05,628.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.1,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":628,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":628,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0031082005472728297,""normalized_projected_gradient"":1.3814224654545909e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D072,test,4.36102717373357,5.428405519240673,5.322892244261718,2.157345659579639,0.1,0.0,0.0,7.9,2.701607850721987,0.15,0.2510713803941153,0.3125220762813929,0.3064475065657013,0.12420187519129737,0.0,0.0,0.3419756773065806,0.055522491896784154,0.15,0.6,2.4871330873477913,2.48501657168355,0.539041505139389,19.319925389729818,23.550338832186046,23.614804949034944,-0.075,2.3713666731136893,True,True,0.0030612562484997052,1.3605583326665357e-05,719.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.15,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":719,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":719,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0030612562484997052,""normalized_projected_gradient"":1.3605583326665357e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D072,test,4.36102717373357,5.428405519240673,5.322892244261718,2.157345659579639,0.1,0.0,0.0,7.9,2.701607850721987,0.15,0.2510713803941153,0.3125220762813929,0.3064475065657013,0.12420187519129737,0.0,0.0,0.3419756773065806,0.055522491896784154,0.2,0.8,3.090567007305116,3.0887630535830954,0.916658597241651,24.25321332486086,29.45651864951959,29.527055283236322,-0.075,2.23628628057759,True,True,0.002731524811572683,1.2140110273656369e-05,717.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.2,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":717,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":717,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.002731524811572683,""normalized_projected_gradient"":1.2140110273656369e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D073,train,10.0,0.10282542053760971,4.5221322928118575,0.11133923642888638,0.1,0.0,0.0,7.861179782449584,2.9775714987114474,0.18396850634605433,0.6740226374445407,0.006930666114710374,0.3048019534874176,0.007504516578885928,0.0,0.0,0.3787690373598886,0.061784748552861694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09198425317302716,3.0695557518844745,True,True,0.0,0.0,0.0,undeformed reference,reference,True,False,False,1,[],f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D073,train,10.0,0.10282542053760971,4.5221322928118575,0.11133923642888638,0.1,0.0,0.0,7.861179782449584,2.9775714987114474,0.18396850634605433,0.6740226374445407,0.006930666114710374,0.3048019534874176,0.007504516578885928,0.0,0.0,0.3787690373598886,0.061784748552861694,0.05,0.2,1.646914286005602,1.6440160043118421,0.12604867059753372,8.634917259213374,10.942445036108488,10.942778865873512,-0.09198425317302716,2.920677176948902,True,True,0.003274757705133191,1.1867095334869261e-05,826.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.05,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":826,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":826,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003274757705133191,""normalized_projected_gradient"":1.1867095334869261e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D073,train,10.0,0.10282542053760971,4.5221322928118575,0.11133923642888638,0.1,0.0,0.0,7.861179782449584,2.9775714987114474,0.18396850634605433,0.6740226374445407,0.006930666114710374,0.3048019534874176,0.007504516578885928,0.0,0.0,0.3787690373598886,0.061784748552861694,0.1,0.4,3.0807393664399356,3.0770831813890647,0.48103949865228873,16.276392996687587,20.535275646552304,20.5353119937482,-0.09198425317302716,2.77179860201333,True,True,0.004021231639090734,1.4572174042030823e-05,719.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.1,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":719,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":719,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.004021231639090734,""normalized_projected_gradient"":1.4572174042030823e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D073,train,10.0,0.10282542053760971,4.5221322928118575,0.11133923642888638,0.1,0.0,0.0,7.861179782449584,2.9775714987114474,0.18396850634605433,0.6740226374445407,0.006930666114710374,0.3048019534874176,0.007504516578885928,0.0,0.0,0.3787690373598886,0.061784748552861694,0.15,0.6,4.536956792234415,4.54819452192611,1.044374615550939,22.14405993654237,26.906255879782716,26.90775246441812,-0.09198425317302716,2.6229200270777575,True,True,0.004105228907635983,1.4876564071293934e-05,592.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.15,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":592,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":592,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.004105228907635983,""normalized_projected_gradient"":1.4876564071293934e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D073,train,10.0,0.10282542053760971,4.5221322928118575,0.11133923642888638,0.1,0.0,0.0,7.861179782449584,2.9775714987114474,0.18396850634605433,0.6740226374445407,0.006930666114710374,0.3048019534874176,0.007504516578885928,0.0,0.0,0.3787690373598886,0.061784748552861694,0.2,0.8,5.8794807736314665,5.881959750609386,1.8234071736449793,27.29347564768752,32.22055179347773,32.222930532005506,-0.09198425317302716,2.4740414521421847,True,True,0.003964192855234416,1.4365476403073626e-05,523.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.2,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":523,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":523,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003964192855234416,""normalized_projected_gradient"":1.4365476403073626e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D074,train,9.688130401997752,5.289878509328914,8.48240694332431,3.201669797132343,9.988499354543732,0.1384245652173134,0.02653648087415692,7.732278530201846,2.220807914609373,0.15053032862012544,0.2643376742915638,0.14433271688339255,0.23143987856837697,0.0873565809817124,0.1384245652173134,0.02653648087415692,0.287212612160183,0.06778178681275226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07526516431006272,2.2960730789194357,True,True,0.0,0.0,0.0,undeformed reference,reference,True,False,False,1,[],f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D074,train,9.688130401997752,5.289878509328914,8.48240694332431,3.201669797132343,9.988499354543732,0.1384245652173134,0.02653648087415692,7.732278530201846,2.220807914609373,0.15053032862012544,0.2643376742915638,0.14433271688339255,0.23143987856837697,0.0873565809817124,0.1384245652173134,0.02653648087415692,0.287212612160183,0.06778178681275226,0.05,0.2,0.7871613778684572,0.7877106703425546,0.044402239647214764,5.981001703664426,7.407432713624794,7.412467813780586,-0.07526516431006272,2.1850326831889673,True,True,0.003261504413939076,1.4444506272529864e-05,723.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.05,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":723,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":723,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003261504413939076,""normalized_projected_gradient"":1.4444506272529864e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D074,train,9.688130401997752,5.289878509328914,8.48240694332431,3.201669797132343,9.988499354543732,0.1384245652173134,0.02653648087415692,7.732278530201846,2.220807914609373,0.15053032862012544,0.2643376742915638,0.14433271688339255,0.23143987856837697,0.0873565809817124,0.1384245652173134,0.02653648087415692,0.287212612160183,0.06778178681275226,0.1,0.4,1.5087010075566418,1.5140926659099456,0.17277362311027372,11.599442682259399,14.31425008148696,14.31677616216919,-0.07526516431006272,2.0739922874584984,True,True,0.003328805900774834,1.4742570179662708e-05,635.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.1,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":635,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":635,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003328805900774834,""normalized_projected_gradient"":1.4742570179662708e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D074,train,9.688130401997752,5.289878509328914,8.48240694332431,3.201669797132343,9.988499354543732,0.1384245652173134,0.02653648087415692,7.732278530201846,2.220807914609373,0.15053032862012544,0.2643376742915638,0.14433271688339255,0.23143987856837697,0.0873565809817124,0.1384245652173134,0.02653648087415692,0.287212612160183,0.06778178681275226,0.15,0.6,2.171084230145541,2.1659048400226792,0.3777876784459328,16.725133593929254,20.544278261274567,20.54979064309871,-0.07526516431006272,1.9629518917280298,True,True,0.003267337479442481,1.4470339673487998e-05,547.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.15,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":547,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":547,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003267337479442481,""normalized_projected_gradient"":1.4470339673487998e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D074,train,9.688130401997752,5.289878509328914,8.48240694332431,3.201669797132343,9.988499354543732,0.1384245652173134,0.02653648087415692,7.732278530201846,2.220807914609373,0.15053032862012544,0.2643376742915638,0.14433271688339255,0.23143987856837697,0.0873565809817124,0.1384245652173134,0.02653648087415692,0.287212612160183,0.06778178681275226,0.2,0.8,2.819002421859304,2.8167855773622046,0.6532831168799256,21.15294355311463,25.582526962810974,25.630437889496374,-0.07526516431006272,1.851911495997561,True,True,0.0030562076005809756,1.3535290545085852e-05,558.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.2,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":558,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":558,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0030562076005809756,""normalized_projected_gradient"":1.3535290545085852e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D075,train,0.10711378900062772,10.0,4.711132802279122,2.673475971003696,7.3475425770139475,0.13861041129597726,0.03291224397899139,7.9,2.3164419753930945,0.15,0.004312276889027867,0.4025883996132931,0.18966474152352408,0.10763104125709728,0.13861041129597726,0.03291224397899139,0.29322050321431575,0.06475448191381758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075,2.3914419753930947,True,True,0.0,0.0,0.0,undeformed reference,reference,True,False,False,1,[],f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D075,train,0.10711378900062772,10.0,4.711132802279122,2.673475971003696,7.3475425770139475,0.13861041129597726,0.03291224397899139,7.9,2.3164419753930945,0.15,0.004312276889027867,0.4025883996132931,0.18966474152352408,0.10763104125709728,0.13861041129597726,0.03291224397899139,0.29322050321431575,0.06475448191381758,0.05,0.2,0.8688038807194598,0.8684821068550332,0.05140263025653687,6.388004844035985,7.883872772682101,7.9405994041807135,-0.075,2.27561987662344,True,True,0.003262112271056661,1.4498276760251826e-05,725.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.05,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":725,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":725,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003262112271056661,""normalized_projected_gradient"":1.4498276760251826e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D075,train,0.10711378900062772,10.0,4.711132802279122,2.673475971003696,7.3475425770139475,0.13861041129597726,0.03291224397899139,7.9,2.3164419753930945,0.15,0.004312276889027867,0.4025883996132931,0.18966474152352408,0.10763104125709728,0.13861041129597726,0.03291224397899139,0.29322050321431575,0.06475448191381758,0.1,0.4,1.6539839841948403,1.6520285802039454,0.19854154823796105,12.333103968955122,15.16192199468044,15.254971574809025,-0.075,2.159797777853785,True,True,0.00251580612856174,1.118136057138551e-05,685.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.1,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":685,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":685,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.00251580612856174,""normalized_projected_gradient"":1.118136057138551e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
